,loss,acc
0,1.1680694061146804,0.5383502187156125
1,0.9534193778521073,0.6707670035652072
2,0.8931626801725406,0.6765557173882139
3,0.8778573620509135,0.6816208406571196
4,0.8524171954988571,0.6931982623512941
5,0.8212853911644126,0.6953690318571331
6,0.8163064363723899,0.6989869767781104
7,0.8130125902841129,0.6931982625238112
8,0.8049920845652799,0.6939218520428095
9,0.794633480643398,0.7011577435236764
10,0.7864828373692315,0.6960926184433414
11,0.7808636096555486,0.7011577414534717
12,0.7907661390201055,0.6997105657795576
13,0.7738650447207835,0.69681620735853
14,0.7632588331847736,0.6975397963599772
15,0.7678403506748238,0.6960926205135461
16,0.7603251261234973,0.6982633879491803
17,0.7581745928689816,0.700434152538283
18,0.7532576897037357,0.7004341548672633
19,0.7591614572253138,0.6968162095149933
20,0.7455776598622589,0.699710565520782
21,0.7379028477993095,0.698986976691852
22,0.7433781585886579,0.7018813305411774
23,0.7330734765132844,0.6975397986889575
24,0.7280644099032655,0.6968162076173057
25,0.7272291594062287,0.7011577419710229
26,0.7278681874447724,0.7062228643773434
27,0.7079884805831136,0.7004341522795074
28,0.7078351745902198,0.7033285107867935
29,0.7010936701694549,0.7033285105280179
30,0.7211822633632875,0.7004341547810048
31,0.7020527787733009,0.7047756889622049
32,0.704679855561981,0.7026049215265707
33,0.6951766762823168,0.7062228645498604
34,0.6928245558062441,0.7011577414534717
35,0.6810128826825905,0.707670044709218
36,0.6885199926351501,0.7062228644636019
37,0.6809687417771467,0.706222864808636
38,0.6772960163922455,0.7076700422939792
39,0.6640493853392373,0.7120115786316425
40,0.6689138176989797,0.7170766993127925
41,0.6727395461368146,0.7134587546505907
42,0.6655955386230811,0.7199710555773569
43,0.6658725857562163,0.7098408117135596
44,0.6593879764055895,0.7170766994853096
45,0.6510990138681856,0.7235890006708512
46,0.6535035445962732,0.7286541257511863
47,0.6480225066717731,0.7214182334939926
48,0.6576511432914072,0.7199710577338201
49,0.6420500539836249,0.7206946443200284
50,0.6617587935044693,0.7257597673301587
51,0.6296189733593578,0.7358900136954533
52,0.6369495980991469,0.7337192483300238
53,0.6388031554808665,0.7250361786737456
54,0.6344478326147441,0.730824890685323
55,0.6304530561746633,0.7344428354337833
56,0.6313279826630732,0.7438494946953185
57,0.6322325991652636,0.7416787277772354
58,0.633929202939598,0.7380607805272777
59,0.6175682431709577,0.7496382067068958
60,0.6156735493546802,0.7402315474453607
61,0.608496579523542,0.7409551385170127
62,0.621980177510837,0.7489146151176928
63,0.6229260286960518,0.7380607827699995
64,0.6069986828846801,0.752532562453909
65,0.6173291505676965,0.7503617956220845
66,0.6141627584456018,0.7460202615271428
67,0.6287350922003496,0.7510853821220342
68,0.611530261343364,0.74674385052859
69,0.6082065384915872,0.7510853823808099
70,0.6054186138678909,0.7583212745517449
71,0.5990990853171617,0.7612156286598459
72,0.6056909789742333,0.7496382045504326
73,0.6113269170355349,0.7474674398750714
74,0.6057741735157505,0.7568740964625921
75,0.5970079908322667,0.7691751069856967
76,0.598677170086873,0.7583212724815401
77,0.603056341366554,0.7626628061451891
78,0.6045409132188723,0.7554269166482686
79,0.5970109748598809,0.7575976855502977
80,0.5957326528477427,0.7713458745075894
81,0.5929880939240738,0.7691751075032478
82,0.6021323138915337,0.7677279289828023
83,0.5723855425583471,0.764109984234342
84,0.5851506383822727,0.7727930524242252
85,0.5971001961124272,0.769898696332178
86,0.5872408540652561,0.7626628088192036
87,0.5893265806817801,0.7670043400676136
88,0.5883524285901646,0.7713458745075894
89,0.5853195845994521,0.7727930544944299
90,0.5804652539762505,0.7612156283148118
91,0.5862590263445367,0.7720694632502609
92,0.5836769723685191,0.7771345884168545
93,0.5765081744980709,0.7778581776770772
94,0.584191323922443,0.7626628082153939
95,0.579124561396418,0.7655571623234949
96,0.5957601639710356,0.7626628064039647
97,0.5766100812751892,0.7633863974756167
98,0.5647495440739798,0.7612156305575336
99,0.5735208771680785,0.7655571624960119
100,0.5829041236216356,0.78075253109511
101,0.5633982989273955,0.7727930545806885
102,0.5687123694054125,0.7836468871871572
103,0.5759128794483787,0.7641099843206005
104,0.5899248587239841,0.7691751075895064
105,0.5742274063885988,0.7633863950603778
106,0.5586472821304663,0.7785817644358026
107,0.5671406012195581,0.7778581776770772
108,0.5803584709181282,0.774240230340861
109,0.5771561120077429,0.7771345864329082
110,0.5773780545173954,0.7655571623234949
111,0.5718113217616047,0.7670043403263892
112,0.5730171186361576,0.7698986960734023
113,0.5597072891492056,0.7771345859153571
114,0.5371792981058747,0.788712010111029
115,0.5675461684311868,0.7785817660747147
116,0.5789113347506213,0.774240230340861
117,0.571714959769104,0.7691751076757649
118,0.559182948124219,0.7756874083437554
119,0.5481956198315544,0.7793053555937131
120,0.5578381967354787,0.7821997090980044
121,0.5577632453610687,0.7756874085162725
122,0.5770915580209879,0.7670043424828525
123,0.5572030100049572,0.7764109996741829
124,0.556874908258877,0.7713458764052771
125,0.5589109652294264,0.7785817642632855
126,0.5502302209306211,0.782923300600949
127,0.5551820678579824,0.7821997092705214
128,0.5516338672720748,0.7727930525104837
129,0.5641590013949123,0.767004342396594
130,0.5661690587935331,0.768451518243025
131,0.5731649201271676,0.7583212725677987
132,0.542871357304315,0.7749638214987715
133,0.5591916563541948,0.7720694658380169
134,0.5574248252832769,0.7785817643495441
135,0.5411027842423678,0.7829232985307443
136,0.5436568895918243,0.7901591883726989
137,0.5479062013274164,0.78437047644738
138,0.5278734067069466,0.7901591907016793
139,0.5327697563619931,0.7771345885893716
140,0.5490195099938278,0.7735166435821357
141,0.5398279724348817,0.7858176566067376
142,0.5443929461425362,0.7735166415119309
143,0.5504649962944164,0.7807525313538857
144,0.5450869656333702,0.7865412432792045
145,0.5505779509778995,0.7771345861741327
146,0.5411571542882022,0.7865412454356678
147,0.5661827523352958,0.7764109975177196
148,0.5448218709566831,0.7785817641770271
149,0.5427548170693531,0.7735166410806382
150,0.550792625688782,0.7756874086887895
151,0.535646576267248,0.7735166434958771
152,0.5423503632828399,0.7778581774183017
153,0.5555371199606469,0.7785817666785244
154,0.5265503157410021,0.7945007245378453
155,0.5425870057987925,0.7771345885893716
156,0.5365693100799528,0.7858176562617035
157,0.5368701648263614,0.7771345865191668
158,0.5466097597620422,0.7771345863466498
159,0.5432620189124354,0.7807525312676271
160,0.5314642115888306,0.775687410241443
161,0.5385369749904196,0.782199709184263
162,0.5218162926509653,0.7858176563479621
163,0.5382095016377362,0.7836468895161376
164,0.5394893156636814,0.7677279313117826
165,0.5362515886854677,0.7778581776770772
166,0.5349994444985121,0.7821997115132433
167,0.5278588259099362,0.7952243111240536
168,0.5271835164119815,0.7879884213683575
169,0.5479463289684566,0.7713458743350723
170,0.5374265518012509,0.7756874103277016
171,0.5388835919144874,0.7800289422661799
172,0.5341985690610971,0.7850940673465149
173,0.5321507108021749,0.7887120101972875
174,0.5067649828714849,0.7923299553770404
175,0.521477169307372,0.7916063685320566
176,0.5385438105476921,0.7756874105864772
177,0.5272767154766751,0.7814761204415913
178,0.5156111605519323,0.7908827773741461
179,0.5340231206758668,0.7850940652763102
180,0.5001006524055636,0.7995658454777708
181,0.5340532450013499,0.7785817664197489
182,0.5210387397519759,0.7908827773741461
183,0.5226406334278035,0.7872648323669102
184,0.5214134690644254,0.7843704759298289
185,0.5255426076145144,0.7887120101972875
186,0.5204297223070423,0.7778581752618384
187,0.5333213106595659,0.7764109995879244
188,0.5471278377276254,0.7619392195589808
189,0.5126080932216948,0.797395077955878
190,0.5282978165339457,0.77496382158503
191,0.49337205898917014,0.8031837903987481
192,0.5503604420704711,0.7641099867358394
193,0.5140603301149029,0.7858176542777574
194,0.52367743340829,0.7843704784313262
195,0.539525239408965,0.776410997258944
196,0.5279837060078181,0.780028942438697
197,0.5057629000950826,0.7879884211958403
198,0.5200823968985319,0.7894355993712517
199,0.5126808025212433,0.7872648323669102
200,0.5226834741584127,0.7872648325394273
201,0.5317983984429654,0.7793053533509913
202,0.5136788874735191,0.7771345885893716
203,0.5105340225479192,0.7887120102835461
204,0.5213739685660334,0.7785817665060074
205,0.5263586709364796,0.7872648323669102
206,0.5086047337558957,0.7858176540189817
207,0.5208667775915259,0.7821997094430385
208,0.49822650726900775,0.7843704785175848
209,0.5150903701437193,0.7887120101972875
210,0.506705704801507,0.7930535444647462
211,0.5044962798721021,0.7966714892132065
212,0.5055590724807054,0.7829233007734661
213,0.5107055489302716,0.7814761224255375
214,0.5011261958634284,0.7894355993712517
215,0.5179823928562501,0.7800289446814188
216,0.4897690929483229,0.80318379264147
217,0.5060286362333339,0.7887120107148388
218,0.5124534419407548,0.7894356015277151
219,0.5061571138295009,0.7800289445089017
220,0.5132180828433996,0.801013023308148
221,0.5171148400058277,0.7764109973452026
222,0.5238503656321772,0.7756874083437554
223,0.5292123388364243,0.7821997092705214
224,0.5016717269003133,0.7923299575335038
225,0.496827356247757,0.7981186674748765
226,0.4989277073512374,0.777858175520614
227,0.4986143901448174,0.7952243112103121
228,0.5111646963614976,0.7756874086025309
229,0.5185154744581617,0.7764109975177196
230,0.5122585930631061,0.789435601182681
231,0.5145905024753465,0.789435601355198
232,0.49081443325655505,0.7850940653625686
233,0.512156350740303,0.7793053552486789
234,0.49994505404908474,0.7966714911108942
235,0.4961680472328418,0.7995658477204926
236,0.48165118349271296,0.7981186673023594
237,0.5031106422848018,0.7793053535235084
238,0.510572612285614,0.7887120101972875
239,0.5085766478488828,0.7865412458669605
240,0.5018193204220055,0.7850940651900516
241,0.4984804026124791,0.7887120126987849
242,0.4861647004932812,0.7966714892132065
243,0.4876096061445697,0.8017366123095953
244,0.5099343590211938,0.7814761226843131
245,0.49206819345395575,0.7872648321081347
246,0.5039474950340481,0.7901591906154207
247,0.49517918844989,0.7923299574472452
248,0.5055670714067826,0.7916063663755933
249,0.5165998538910221,0.7742402327560999
250,0.49221182378432166,0.7901591882864404
251,0.5128711932992452,0.7756874083437554
252,0.5038911736477302,0.7836468872734158
253,0.4939088104602742,0.7872648321943931
254,0.49710434278427434,0.7821997095292971
255,0.5003826212779485,0.7836468896886547
256,0.49727046705361905,0.7901591884589575
257,0.4918015594937867,0.7872648322806517
258,0.48607731288145317,0.7937771353638811
259,0.4829500239509577,0.8010130252920943
260,0.48421821433797413,0.8039073817291756
261,0.49258614405881823,0.7814761203553328
262,0.4885222358917534,0.7988422586327869
263,0.47235285463795473,0.8068017373899302
264,0.5025964283563639,0.7749638216712885
265,0.5002743758358245,0.7829232981857102
266,0.4672491735470105,0.801736614552317
267,0.49399011102323076,0.7923299575335038
268,0.4866963731052216,0.7916063662893348
269,0.4738290839964678,0.80318379264147
270,0.4820620211868314,0.794500722381382
271,0.47547583335905447,0.793777135191364
272,0.4887372973858879,0.7959479027132567
273,0.48187790627762483,0.800289434479218
274,0.48412332857396945,0.7887120103698045
275,0.4833125484144981,0.7995658453052538
276,0.48718848949575905,0.7850940655350858
277,0.4920016872210026,0.7872648344371149
278,0.49594079978041644,0.7894356016139735
279,0.4731208834737841,0.8039073819879513
280,0.48876401945927034,0.7916063662030762
281,0.4981769789145065,0.7872648345233735
282,0.4905143262853498,0.7800289447676774
283,0.4752660400615587,0.8068017356647597
284,0.4777159234549306,0.8053545574893483
285,0.4649035682208976,0.8031837903124897
286,0.47754978598803066,0.7959479003842763
287,0.4844826528891468,0.7887120125262679
288,0.48667368603339245,0.8002894364631642
289,0.4828788607493151,0.8053545573168311
290,0.49347356958085653,0.786541245780702
291,0.4773679259199482,0.7930535444647462
292,0.47162810584743187,0.8089725046530474
293,0.4633674290349273,0.8125904469862688
294,0.48241890546381905,0.8068017375624473
295,0.4802372634152083,0.7901591883726989
296,0.4759936840765383,0.8024602035537642
297,0.4873781651474115,0.8002894339616667
298,0.4693749444788341,0.8010130233944066
299,0.48402868278119743,0.8024602037262814
300,0.4782160775016255,0.7945007247966209
301,0.46448120315237085,0.8053545594732944
302,0.48148236200536904,0.7981186673886179
303,0.4804555609843838,0.7945007222951235
304,0.4774661926733257,0.8010130235669237
305,0.4700495717149395,0.8017366144660585
306,0.49092174180164694,0.7908827773741461
307,0.47400814152488485,0.8053545572305726
308,0.4833756810331828,0.78219970935678
309,0.4865736512820386,0.8010130254646114
310,0.47405966292586926,0.7952243112965707
311,0.46714848374837387,0.8046309702993302
312,0.46398418149796306,0.8125904471587859
313,0.47112389902992635,0.801013023308148
314,0.4550034215757367,0.8133140384029548
315,0.4886738766205811,0.7894355991124762
316,0.4801747153274575,0.7945007221226065
317,0.46092493252022737,0.8089725041354962
318,0.46850484156746597,0.7988422561312895
319,0.4803250929726188,0.7887120127850434
320,0.4793658198737546,0.802460201397301
321,0.4821918081874958,0.7901591906154207
322,0.45017100475976507,0.8263386381862823
323,0.4751076761703243,0.8039073792276783
324,0.47345252811649946,0.7916063685320566
325,0.48780412046850674,0.7937771332936763
326,0.47894040280589145,0.7973950784734293
327,0.4711558755848411,0.7930535462761753
328,0.466502437715765,0.7995658452189952
329,0.46565131840933593,0.80535455973207
330,0.46157429670286937,0.8198263376045503
331,0.46284676887709564,0.8046309681428669
332,0.4619723068908741,0.8147612163195906
333,0.47761929656248187,0.7952243112965707
334,0.4455787540344702,0.8118668584161143
335,0.4650611787732534,0.8075253241486556
336,0.4656084193248307,0.8060781463182783
337,0.459493504160565,0.8183791614130851
338,0.46772954027490576,0.8039073794864539
339,0.46630076044030194,0.8075253267364115
340,0.46587198713926437,0.8075253241486556
341,0.45512265557835657,0.8162083922522803
342,0.46911015947027246,0.8104196827422002
343,0.4820333838721605,0.8024602009660083
344,0.46687379867571654,0.8075253263913774
345,0.46496603483746607,0.8075253243211727
346,0.47177029885189925,0.7988422561312895
347,0.45829901241531595,0.8183791595153974
348,0.4744769675082995,0.8053545593870359
349,0.4819171308781062,0.8010130255508698
350,0.4668760071097511,0.8082489132363614
351,0.4643684251263587,0.8039073791414197
352,0.4492869730364914,0.8118668604000605
353,0.48441111808575354,0.7923299553770404
354,0.4692517455597172,0.812590449142732
355,0.4524496935210939,0.7959479004705349
356,0.462045959470586,0.802460201397301
357,0.4370649237881176,0.8285094053631409
358,0.4416961597896002,0.8154848031645746
359,0.4827398622001477,0.7908827795306094
360,0.44880329510237477,0.8140376252479388
361,0.4368005441515215,0.8169319811674689
362,0.4690378848274606,0.7973950806298925
363,0.4621045711934135,0.8104196825696832
364,0.47305364706236785,0.7995658451327367
365,0.4607844173304424,0.8125904496602833
366,0.4631731074988066,0.8039073792276783
367,0.4615692462658917,0.8096960913255142
368,0.4687916131854575,0.8039073795727124
369,0.462757892572414,0.8010130252058357
370,0.455701190854292,0.8212735173326153
371,0.4578551201502942,0.8053545574030897
372,0.48042196026759276,0.7966714892132065
373,0.4569657256910321,0.8096960932232019
374,0.4604341811709397,0.8096960934819775
375,0.4620652484307241,0.7937771331211593
376,0.47502691899298244,0.795224313625551
377,0.4655617280565364,0.8111432715711304
378,0.4498353371916908,0.8191027481718105
379,0.4687129376421099,0.8039073815566586
380,0.4592755146637322,0.8133140385754719
381,0.4845188149667511,0.8010130254646114
382,0.4718861083045882,0.8002894365494228
383,0.4637422116551489,0.8039073813841415
384,0.47711575867988265,0.7916063683595395
385,0.47415391904572846,0.7952243135392925
386,0.4750145393842899,0.7952243135392925
387,0.470312408703971,0.8002894360318715
388,0.45515906254392974,0.8263386401702285
389,0.4456377668594658,0.8191027485168446
390,0.4425603621861697,0.8082489133226198
391,0.44551212255413036,0.8118668581573387
392,0.44364762461478735,0.8183791589115877
393,0.4605677194688496,0.8082489153928246
394,0.4466788069211626,0.815484805493555
395,0.4630782096586076,0.8089725020652915
396,0.4394605355135094,0.8183791592566219
397,0.4691969678560663,0.7995658454777708
398,0.463737143147009,0.8053545594732944
399,0.4366521840933953,0.8299565853499814
400,0.46792669958730165,0.8154848033370916
401,0.44159800521544196,0.819102748085552
402,0.45817082059366143,0.8053545573168311
403,0.45530334214225693,0.7995658453052538
404,0.4440862868956995,0.8198263393297209
405,0.455963082924248,0.7981186672161008
406,0.4684172268369263,0.8010130232218896
407,0.43874921704684255,0.8140376274906606
408,0.46187290631223865,0.8060781484747416
409,0.4599035705309011,0.8082489154790832
410,0.45109157141314227,0.8183791614993436
411,0.4735719376121002,0.8118668605725775
412,0.4532699456004434,0.8162083922522803
413,0.44667088062476834,0.8212735175051323
414,0.45381612413698963,0.8096960937407531
415,0.44245463933164925,0.8306801744376872
416,0.4431263168710358,0.8068017374761888
417,0.4612314561772795,0.8104196823971661
418,0.4462329742273615,0.8147612141631274
419,0.4315651756550917,0.8314037611964125
420,0.4547965960892513,0.8147612162333322
421,0.44364438241539056,0.8227206935240805
422,0.45606730410400587,0.8104196800681858
423,0.44370013682438564,0.8169319834964492
424,0.4600240410495598,0.8089725024103256
425,0.4500536305341983,0.8039073814704001
426,0.4631043696714034,0.8191027502420152
427,0.45166726045946654,0.806801735233467
428,0.46943738573539445,0.795224313625551
429,0.4483520691370654,0.8039073816429171
430,0.45652896381494107,0.8060781484747416
431,0.4421043957970422,0.8082489131501028
432,0.44560403265759846,0.8068017353197255
433,0.44406310720140096,0.815484805493555
434,0.45020178232110186,0.807525326477636
435,0.43709795002309354,0.8198263372595161
436,0.4383802900007251,0.8205499285036851
437,0.4563814210995234,0.8068017353197255
438,0.4475065000495414,0.8053545594732944
439,0.42710208120808413,0.8169319812537275
440,0.4539542999091611,0.8068017351472084
441,0.45192209037098974,0.8169319835827078
442,0.4316261503441116,0.8191027481718105
443,0.4041761708932399,0.8386396512108842
444,0.44019406365416675,0.8248914599246123
445,0.45059792686647343,0.8183791590841047
446,0.451830674356386,0.8118668607450946
447,0.44519951836072585,0.8111432710535792
448,0.43111042068077066,0.8285094072608286
449,0.431794798667455,0.8198263373457747
450,0.4471555393183801,0.8212735176776494
451,0.4361870976329367,0.8096960936544946
452,0.4540783850915525,0.8024602032949887
453,0.4217876353760704,0.8205499283311681
454,0.45748219821284025,0.8169319812537275
455,0.44823791546000413,0.8104196823109077
456,0.44411548096605735,0.8176555703414332
457,0.4412929309604827,0.817655572756672
458,0.4602298318649684,0.8162083924247974
459,0.45173642858755053,0.8089725022378085
460,0.44431582895443167,0.8068017351472084
461,0.4284473682623006,0.8169319811674689
462,0.4339969037410664,0.8205499280723925
463,0.43194332964685994,0.832127352354323
464,0.4330705154994462,0.8219971040913406
465,0.4392379770748177,0.805354556971797
466,0.4198731103354011,0.8321273521818059
467,0.41937675791780443,0.8191027482580691
468,0.44777273152740577,0.821273515176152
469,0.4432435672293524,0.8060781463182783
470,0.4348835347357776,0.814037627404402
471,0.44362380634858534,0.8169319811674689
472,0.4487292792448604,0.8046309706443643
473,0.4416409505345197,0.8176555724116379
474,0.4291233205156975,0.8292329942783295
475,0.4541267821222932,0.8111432691558915
476,0.42206227386912115,0.8133140362464916
477,0.41838578209173144,0.8277858182593814
478,0.449150923882138,0.801013023308148
479,0.445486304211375,0.822720693437822
480,0.42322108572195305,0.821997106420321
481,0.4446633778156661,0.814761214421903
482,0.4248874767558102,0.8198263373457747
483,0.4431614865011141,0.8060781484747416
484,0.4536551570926837,0.8205499266059975
485,0.433564491710166,0.8154848054072964
486,0.42986762014725793,0.8234442823530106
487,0.4306079855703583,0.8241678710956822
488,0.44912595514278164,0.811143269069633
489,0.43542102095704693,0.8125904498328004
490,0.43454444770702577,0.8125904472450444
491,0.4316445275515792,0.8118668582435973
492,0.4379609487681244,0.8176555700826575
493,0.45974132832673453,0.8031837923826943
494,0.42582338108167633,0.8277858162754351
495,0.43747024382592625,0.8104196803269614
496,0.4486309909699795,0.8125904492289906
497,0.4262316362385122,0.8133140360739746
498,0.43524263486503345,0.8198263370869991
499,0.44650420399892177,0.8191027505007908
500,0.4290464353112857,0.8169319832376737
501,0.4372826165987338,0.8183791593428804
502,0.4477177819536322,0.8162083946675192
503,0.42190796106665596,0.824167873338404
504,0.4433581517677749,0.8183791614130851
505,0.41578278540702357,0.8314037611964125
506,0.4249325551620958,0.8277858162754351
507,0.43798580752785404,0.8162083947537777
508,0.4442012032275607,0.8198263371732577
